StockNumber,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
SPY3023,04/01/2022,457.2512006,457.9763694,453.7780546,455.6577454,71178700,0,0,0
PG3023,04/01/2022,149.773366,151.711409,149.6718492,150.8623657,9253800,0,0,
JNJ3023,04/01/2022,155.5621456,156.6807051,155.1438289,155.5803375,6748400,0,0,
SPY3022,03/01/2022,454.4650292,455.9439903,452.1273617,455.8103943,72668200,0,0,0
PG3022,03/01/2022,149.2196482,150.3732419,147.5492468,150.336319,9317300,0,0,
JNJ3022,03/01/2022,154.7891357,156.0532024,153.7797001,155.9986267,6012200,0,0,
SPY3021,31/12/2021,453.8353114,454.9993551,452.9097778,453.1864624,65237400,0,0,0
PG3021,31/12/2021,150.2994114,151.1023081,149.930267,150.9638824,5327000,0,0,
JNJ3021,31/12/2021,156.898961,157.0353656,155.5348595,155.5712433,4409500,0,0,
SPY3020,30/12/2021,456.0203603,457.0413155,453.8639847,454.3315125,55329000,0,0,0
PG3020,30/12/2021,151.7206309,151.8959794,150.068691,150.2163544,5911500,0,0,
JNJ3020,30/12/2021,156.5261099,157.2172636,156.1896359,156.6988983,4231800,0,0,
SPY3019,29/12/2021,455.1139553,456.621511,454.1025509,455.5910339,54503000,0,0,0
PG3019,29/12/2021,150.622457,152.2559359,150.5024788,151.5268707,5346100,0,0,
JNJ3019,29/12/2021,154.598162,156.4078748,154.5163192,156.0077362,3662000,0,0,
SPY3018,28/12/2021,455.8199811,456.860009,454.2360766,455.0089417,47274600,0,0,0
PG3018,28/12/2021,149.4688093,150.7792898,149.4503479,150.2809296,5929400,0,0,
JNJ3018,28/12/2021,154.4071971,155.1801936,154.2253197,154.9164734,3187000,0,0,
SPY3017,27/12/2021,450.4194439,455.4287692,450.3717477,455.381073,56808600,0,0,0
PG3017,27/12/2021,148.2783025,149.496504,148.2229322,149.4780426,4548600,0,0,
JNJ3017,27/12/2021,153.8160686,154.4617493,153.4159299,154.2980499,3704800,0,0,
SPY3016,23/12/2021,447.2611706,450.5434736,447.1562273,449.0263672,56439700,0,0,0
PG3016,23/12/2021,147.1985582,148.509039,147.143188,147.7522888,5640900,0,0,
JNJ3016,23/12/2021,152.6702247,153.6432765,152.1973324,153.0066986,3501500,0,0,
SPY3015,22/12/2021,441.5743917,446.3642501,441.3739977,446.2497559,58890200,0,0,0
PG3015,22/12/2021,145.6019963,147.2723979,145.1405588,147.0324554,6626300,0,0,
JNJ3015,22/12/2021,151.9245087,152.9339442,151.0696696,152.715683,4178200,0,0,
SPY3014,21/12/2021,437.5859898,441.9751185,435.3914401,441.8320007,69806300,0,0,0
PG3014,21/12/2021,145.4912414,145.9526789,144.6975683,145.5927582,6946000,0,0,
JNJ3014,21/12/2021,152.8339261,152.8703099,150.9423704,152.0609436,7954200,0,0,
SPY3013,20/12/2021,433.6453275,434.5231357,430.4584463,434.122406,107134800,0,0,0
PG3013,20/12/2021,144.5222411,146.2387893,144.494556,145.6850586,9202600,0,0,
JNJ3013,20/12/2021,152.6065638,153.2431416,151.4607236,152.552002,7954500,0,0,
SPY3012,17/12/2021,440.3912155,443.4349791,437.0612164,438.7882385,135511600,2,0,0
PG3012,17/12/2021,148.2690843,149.2473294,145.1774478,145.3158875,24349400,0,0,
JNJ3012,17/12/2021,154.2707687,155.3074852,152.4701588,152.9885101,16726200,0,0,
SPY3011,16/12/2021,449.3274468,449.6126802,441.9395826,443.5084534,116568600,0,0,0
PG3011,16/12/2021,146.4879553,148.8782124,146.2018663,148.6844025,10852900,0,0,
JNJ3011,16/12/2021,155.7440127,157.790165,155.3620659,157.3354645,8998600,0,0,
SPY3010,15/12/2021,440.6274587,447.7015078,438.0792481,447.4543152,116899300,0,0,0
PG3010,15/12/2021,145.4820016,147.3277515,145.4820016,146.6079102,9152600,0,0,
JNJ3010,15/12/2021,154.4617211,155.7803494,154.0706715,155.6348419,8552200,0,0,
SPY3009,14/12/2021,440.3137245,442.8333831,437.6134084,440.5704346,97264100,0,0,0
PG3009,14/12/2021,145.7219558,146.3956647,144.5775998,146.0449677,8677500,0,0,
JNJ3009,14/12/2021,153.0794745,155.4802926,152.015477,154.8618927,10482400,0,0,
SPY3008,13/12/2021,447.0645104,447.416308,443.3372962,443.6225586,87724700,0,0,0
PG3008,13/12/2021,143.3224802,146.1187902,142.9625596,145.5096893,8944000,0,0,
JNJ3008,13/12/2021,149.8237878,153.8706187,148.9598598,153.1885681,11142300,0,0,
SPY3007,10/12/2021,446.1517498,447.7395975,443.5655271,447.5874634,77159800,0,0,0
PG3007,10/12/2021,141.9843396,143.7839432,141.5967197,143.4701691,7172300,0,0,
JNJ3007,10/12/2021,150.5695341,151.5880588,149.732873,150.4967804,6572200,0,0,
SPY3006,09/12/2021,445.124819,446.5320381,443.2136972,443.4133606,61272600,0,0,0
PG3006,09/12/2021,140.5630808,142.2980902,139.9078474,141.4951935,8334300,0,0,
JNJ3006,09/12/2021,149.3054278,150.9423521,148.6779528,150.8695984,8574200,0,0,
SPY3005,08/12/2021,445.6478121,446.8838622,443.8697604,446.4274597,72238800,0,0,0
PG3005,08/12/2021,139.9724634,140.8861148,138.6896676,140.6738434,8329300,0,0,
JNJ3005,08/12/2021,148.6597535,149.6600999,147.9049491,149.4509277,6216400,0,0,
SPY3004,07/12/2021,441.5686968,445.8188478,436.0919845,445.2483521,95484700,0,0,0
PG3004,07/12/2021,140.2308521,140.8122678,139.6033039,140.0462799,7913400,0,0,
JNJ3004,07/12/2021,149.1417389,149.387281,147.6957949,148.5597229,8311300,0,0,
SPY3003,06/12/2021,433.6960437,438.1268532,431.2524377,436.2252197,98977500,0,0,0
PG3003,06/12/2021,138.6066085,140.6369309,138.6066085,140.4154358,11935100,0,0,
JNJ3003,06/12/2021,145.6769278,148.7052343,145.3495429,148.1777802,9692000,0,0,
SPY3002,03/12/2021,436.5865507,437.6609493,426.8406788,431.1193542,137331600,0,0,0
PG3002,03/12/2021,136.6039477,138.4312361,136.2717122,138.3204956,11200800,0,0,
JNJ3002,03/12/2021,143.6035024,145.204043,143.3124875,144.9403229,8750500,0,0,
SPY3001,02/12/2021,428.561573,436.4913799,428.1622173,434.9035034,127637800,0,0,0
PG3001,02/12/2021,135.6718691,137.0100493,135.6072752,135.9025879,9468800,0,0,
JNJ3001,02/12/2021,143.0123846,144.8584673,142.5485951,142.8577881,11334700,0,0,
SPY3000,01/12/2021,438.9350068,441.81598,428.1432321,428.3428955,131939200,0,0,0
PG3000,01/12/2021,133.6784267,136.4654986,133.6784267,135.1088715,8313500,0,0,
JNJ3000,01/12/2021,142.6668241,145.5769043,142.093897,143.7581024,9835800,0,0,
SPY2999,30/11/2021,439.2773146,441.2074713,432.9068311,433.1540527,148559600,0,0,0
PG2999,30/11/2021,136.410158,137.0838528,133.0047468,133.4292755,11696400,0,0,
JNJ2999,30/11/2021,144.1491431,144.5947546,141.7301471,141.802887,14981700,0,0,
SPY2998,29/11/2021,441.2454885,443.6130127,439.020581,441.7494202,86268800,0,0,0
PG2998,29/11/2021,136.3916787,138.1174643,135.4688037,137.526825,7113300,0,0,
JNJ2998,29/11/2021,145.0494442,145.8860914,144.0672896,145.2767944,9188500,0,0,
SPY2997,26/11/2021,439.6005486,441.0838202,435.2553097,436.3963013,112669600,0,0,0
PG2997,26/11/2021,137.1207356,138.1728122,135.9486807,136.096344,6299800,0,0,
JNJ2997,26/11/2021,146.0497808,146.5590431,144.285541,144.7766113,8523100,0,0,
SPY2996,24/11/2021,443.1376447,446.4750207,442.3104388,446.3514099,61858800,0,0,0
PG2996,24/11/2021,137.2961121,137.397629,136.2901677,137.1945953,5665200,0,0,
JNJ2996,24/11/2021,145.631436,146.0679444,144.9402964,145.7223816,5230900,0,0,
SPY2995,23/11/2021,444.2406094,446.0281496,441.6068574,445.1629028,73206500,0,0,0
PG2995,23/11/2021,136.4285995,137.969799,136.2809362,137.9144287,7912800,0,0,
JNJ2995,23/11/2021,145.0676402,146.4135496,144.3946785,146.1316376,7734000,0,0,
SPY2994,22/11/2021,447.7301133,450.2497719,444.3642139,444.5733948,72762000,0,0,0
PG2994,22/11/2021,135.6349368,137.4530016,135.5057348,136.4009247,6625400,0,0,
JNJ2994,22/11/2021,146.4408127,147.9049486,145.1858352,145.231308,7634500,1,0,
SPY2993,19/11/2021,446.5130209,447.7776233,445.4576282,445.8284607,57315600,0,0,0
PG2993,19/11/2021,136.5393448,136.7977487,135.4688065,135.4965057,6274300,0,0,
JNJ2993,19/11/2021,147.3038824,147.4394132,146.1654987,147.1683655,7620700,0,0,
SPY2992,18/11/2021,446.1612468,446.8933943,443.403884,446.6271667,50625600,0,0,0
PG2992,18/11/2021,135.6995143,136.659312,135.2103917,135.7733459,5509300,0,0,
JNJ2992,18/11/2021,147.674307,148.5958636,146.4817165,146.725647,6358700,0,0,
SPY2991,17/11/2021,445.9330449,446.1137024,444.4878139,445.1153564,47858300,0,0,0
PG2991,17/11/2021,135.6349198,136.3824462,135.1273358,135.7548981,4900200,0,0,
JNJ2991,17/11/2021,147.1502901,148.0447433,146.1745266,147.5207214,5414500,0,0,
SPY2990,16/11/2021,444.1740355,447.3497599,444.0979829,446.1992798,48857500,0,0,0
PG2990,16/11/2021,136.0225544,137.1300016,135.6718573,135.8379822,7603900,0,0,
JNJ2990,16/11/2021,147.4303606,148.487448,146.9244123,146.9695892,7594700,0,0,
SPY2989,15/11/2021,445.5907863,445.7524089,443.2993144,444.4402771,46980500,0,0,0
PG2989,15/11/2021,135.6903248,136.354796,135.173517,136.0317841,5510200,0,0,
JNJ2989,15/11/2021,149.0746999,149.4903081,147.4665012,147.7375488,7496200,0,0,
SPY2988,12/11/2021,442.2438663,444.8490948,441.2835322,444.2881165,53466700,0,0,0
PG2988,12/11/2021,135.4227014,135.7364755,134.7213073,135.2565765,5687400,0,0,
JNJ2988,12/11/2021,151.2701677,151.4418317,148.7223525,149.0837402,18995200,0,0,
SPY2987,11/11/2021,442.3294751,442.4055567,440.9412907,440.9602966,34848500,0,0,0
PG2987,11/11/2021,135.5334001,135.6349169,134.9335371,135.1088715,4096300,0,0,
JNJ2987,11/11/2021,147.7104501,147.9995575,146.806967,147.3219452,4118800,0,0,
SPY2986,10/11/2021,442.6812502,444.3927377,439.3153798,440.8176575,69429700,0,0,0
PG2986,10/11/2021,134.4997991,135.9487054,134.3613594,135.4965057,7334900,0,0,
JNJ2986,10/11/2021,146.8431108,148.9301546,146.6804905,148.4151764,6225100,0,0,
SPY2985,09/11/2021,446.2372869,446.474991,442.9664752,444.3927002,51149100,0,0,0
PG2985,09/11/2021,133.844568,134.5828709,133.429277,134.1768036,4873100,0,0,
JNJ2985,09/11/2021,146.9153813,147.8007908,146.3823296,146.8250275,6112800,0,0,
SPY2984,08/11/2021,446.5986942,447.102626,445.1724689,445.8665466,50405200,0,0,0
PG2984,08/11/2021,134.2783055,134.8320361,132.9124545,133.7707214,5854400,0,0,
JNJ2984,08/11/2021,147.8821029,148.3248146,146.3732878,147.1502838,5578800,0,0,
SPY2983,05/11/2021,446.1993187,447.5019331,443.9554049,445.4862061,66390600,0,0,0
PG2983,05/11/2021,134.2229558,135.0812228,133.6323163,134.7766724,6062700,0,0,
JNJ2983,05/11/2021,146.7979286,148.7133221,146.5449544,147.6562347,6215900,0,0,
SPY2982,04/11/2021,442.472048,444.0314013,442.1202505,443.9458313,52847100,0,0,0
PG2982,04/11/2021,131.8234578,134.1767918,131.3620203,134.1121979,6402500,0,0,
JNJ2982,04/11/2021,149.0205294,149.0657063,146.9696185,148.7133484,8224400,0,0,
SPY2981,03/11/2021,438.6117196,442.2723696,438.1648346,441.8635254,52509800,0,0,0
PG2981,03/11/2021,133.0139937,133.9184074,132.4510393,133.8630371,7620100,0,0,
JNJ2981,03/11/2021,149.110848,149.7704006,147.6562396,149.1289215,6717800,0,0,
SPY2980,02/11/2021,437.5849162,439.4960673,437.4517879,439.1822815,48908400,0,0,0
PG2980,02/11/2021,131.7127373,133.4292856,131.30667,132.9493866,9954300,0,0,
JNJ2980,02/11/2021,147.9001751,150.8635985,147.2496662,149.6077576,8450600,0,0,
SPY2979,01/11/2021,437.6609194,438.0412693,435.6642275,437.4137268,48433600,0,0,0
PG2979,01/11/2021,132.3033413,132.7094085,131.5004446,131.6388702,5038900,0,0,
JNJ2979,01/11/2021,147.4122842,148.153133,144.0151794,147.2857971,5846400,0,0,
SPY2978,29/10/2021,433.4488324,436.9573485,433.1540815,436.6625977,70162400,0,0,0
PG2978,29/10/2021,131.1959109,132.4140985,131.0667089,131.9618988,6239500,0,0,
JNJ2978,29/10/2021,146.6804721,147.4936013,145.1084067,147.159317,8526800,0,0,
SPY2977,28/10/2021,433.0589998,435.8544034,433.0495113,435.7783508,51437900,0,0,0
PG2977,28/10/2021,130.9467163,131.8603675,130.7806056,131.6757813,4538500,0,0,
JNJ2977,28/10/2021,147.9634355,149.2554097,146.6533877,147.1322327,6278800,0,0,
SPY2976,27/10/2021,434.0002982,434.67537,431.5376574,431.613739,72438000,0,0,0
PG2976,27/10/2021,132.1003522,132.5986986,130.762186,130.8913879,9643500,0,0,
JNJ2976,27/10/2021,149.6890552,149.7613355,147.547805,147.9363098,7018800,0,0,
SPY2975,26/10/2021,434.7134258,435.9399585,433.1540724,433.5343933,56075100,0,0,0
PG2975,26/10/2021,130.6975411,132.1372237,130.3468582,131.8326874,6234900,0,0,
JNJ2975,26/10/2021,148.6771571,150.0052782,148.2163858,149.7523041,6939100,0,0,
SPY2974,25/10/2021,431.9370045,433.4773229,430.139976,433.1445313,45214500,0,0,0
PG2974,25/10/2021,129.5809017,130.0515629,128.3257909,129.986969,5382100,0,0,
JNJ2974,25/10/2021,147.9182301,148.4512817,146.1022343,148.2434845,6715400,0,0,
SPY2973,22/10/2021,430.8435934,432.3078593,428.8658783,430.8340759,58845100,0,0,0
PG2973,22/10/2021,128.6395634,130.1346166,128.5749695,129.9685059,5265000,0,0,
JNJ2973,22/10/2021,147.3219565,148.2254396,147.2316165,147.9182587,4304300,0,0,
SPY2972,21/10/2021,429.5504515,431.5091315,429.1130839,431.2809448,41305400,0,0,0
PG2972,21/10/2021,129.996165,130.2730303,128.4457278,128.5841675,6545500,1,0,
JNJ2972,21/10/2021,148.4422475,148.5235577,146.6172081,147.6291046,4524100,0,0,
SPY2971,20/10/2021,428.9419523,430.4632649,428.827859,430.1589966,49571600,0,0,0
PG2971,20/10/2021,128.5440489,130.204173,128.2689034,129.5162811,7352700,0,0,
JNJ2971,20/10/2021,148.1531823,148.8488683,147.5026732,147.9724884,6003200,0,0,
SPY2970,19/10/2021,426.8406986,428.5426399,426.2226445,428.4761047,46996800,0,0,0
PG2970,19/10/2021,127.5626802,129.1585945,127.3058683,129.0118408,9555300,0,0,
JNJ2970,19/10/2021,145.3704111,149.2102139,145.2168206,148.0537567,10081300,0,0,
SPY2969,18/10/2021,422.1340784,425.5379893,421.4684951,425.1957092,62213200,0,0,0
PG2969,18/10/2021,131.6624781,131.8000509,130.3325569,130.5526733,9119000,0,0,
JNJ2969,18/10/2021,144.7831371,145.3613656,143.8344773,144.6656799,7465500,0,0,
SPY2968,15/10/2021,422.8757637,424.3115063,422.2482211,423.9406738,66260200,0,0,0
PG2968,15/10/2021,132.5522043,132.8732121,131.7817546,132.4604797,6923700,0,0,
JNJ2968,15/10/2021,145.4878825,146.1925982,144.9277274,145.7318268,6918400,0,0,
SPY2967,14/10/2021,417.4845833,420.8885233,417.0091749,420.7363892,70236800,0,0,0
PG2967,14/10/2021,131.0021219,132.3595579,130.9837742,132.1210938,6777800,0,0,
JNJ2967,14/10/2021,144.2952895,145.5872637,144.1959058,144.6566772,4579200,0,0,
SPY2966,13/10/2021,413.3295127,414.6036036,410.3154401,413.7763977,72974000,0,0,0
PG2966,13/10/2021,130.6077138,130.9379024,129.3511693,130.6444092,5689800,0,0,
JNJ2966,13/10/2021,142.5877059,144.6295727,142.5244555,143.8345032,6901100,0,0,
SPY2965,12/10/2021,414.2423436,414.6511878,411.4944693,412.2931519,71181200,0,0,0
PG2965,12/10/2021,130.7911941,131.1947457,129.9657154,130.3417664,6734800,0,0,
JNJ2965,12/10/2021,144.5573045,144.7199248,142.154036,142.4702606,6686400,0,0,
SPY2964,11/10/2021,415.6590655,418.6066033,413.2439827,413.3105469,65233300,0,0,0
PG2964,11/10/2021,130.5801958,130.9470798,130.0298908,130.5343475,5995600,0,0,
JNJ2964,11/10/2021,145.3342672,146.2287203,144.5030646,144.7831421,4101600,0,0,
SPY2963,08/10/2021,417.8649018,418.2547401,415.6875236,416.3245544,74557400,0,0,0
PG2963,08/10/2021,130.5068182,130.8094922,129.3603319,129.9931946,6131800,0,0,
JNJ2963,08/10/2021,145.7499089,146.0119129,144.7831753,145.3975372,4343200,0,0,
SPY2962,07/10/2021,416.828617,419.9567836,416.6479595,417.0853271,72437500,0,0,0
PG2962,07/10/2021,130.0115431,131.1855439,130.0115431,130.5343475,5334600,0,0,
JNJ2962,07/10/2021,144.5753842,146.9154024,144.5753842,145.7679749,5309200,0,0,
SPY2961,06/10/2021,408.15709,413.7193737,406.5121956,413.5101929,113032200,0,0,0
PG2961,06/10/2021,127.4801117,129.5621208,127.1407422,129.4979248,5332900,0,0,
JNJ2961,06/10/2021,144.4398204,144.5121007,142.605751,144.4759674,7312600,0,0,
SPY2960,05/10/2021,409.0794159,414.0712042,408.2712448,411.7987671,90682500,0,0,0
PG2960,05/10/2021,127.3058526,128.883419,127.2324757,127.7919617,6902700,0,0,
JNJ2960,05/10/2021,144.4308154,145.5601693,143.7893363,144.1778412,5129000,0,0,
SPY2959,04/10/2021,411.7036526,412.6164285,405.3902154,407.5581055,128570000,0,0,0
PG2959,04/10/2021,127.8470034,128.7733595,126.2052409,127.2966843,5816000,0,0,
JNJ2959,04/10/2021,144.5482707,145.4607837,142.4521832,143.8525848,8620700,0,0,
SPY2958,01/10/2021,409.783017,414.58463,406.2174542,412.8826599,129240100,0,0,0
PG2958,01/10/2021,128.3422633,128.6174228,126.8656023,128.0212555,5587200,0,0,
JNJ2958,01/10/2021,145.9396081,146.2738924,143.3104693,144.9819183,8568300,0,0,
SPY2957,30/09/2021,414.5751341,415.2882467,407.6912297,408.0335388,140506000,0,0,0
PG2957,30/09/2021,130.8278202,130.9195447,127.9753623,128.2230072,6934900,0,0,
JNJ2957,30/09/2021,148.7494733,149.4361156,145.8312264,145.9125366,6972300,0,0,
SPY2956,29/09/2021,413.7859009,415.5449176,412.5118101,413.0823059,82329200,0,0,0
PG2956,29/09/2021,128.6541352,130.8645506,128.5715775,130.2592163,5460000,0,0,
JNJ2956,29/09/2021,147.2677288,148.7675138,147.0689614,148.1892853,5124100,0,0,
SPY2955,28/09/2021,418.0646528,418.3974445,411.6466392,412.3882751,130436300,0,0,0
PG2955,28/09/2021,129.369545,129.6630383,128.002928,128.9476318,7015300,0,0,
JNJ2955,28/09/2021,147.3581177,148.0899369,146.1564834,147.0960999,7610400,0,0,
SPY2954,27/09/2021,421.03116,422.2101634,420.1659132,420.8695374,61371100,0,0,0
PG2954,27/09/2021,131.2956344,131.3139821,129.8006254,129.9290314,5749700,0,0,
JNJ2954,27/09/2021,148.1712643,148.4965188,147.132264,147.4213715,5775500,0,0,
SPY2953,24/09/2021,419.7285688,422.7997175,419.5098704,422.0770874,62094800,0,0,0
PG2953,24/09/2021,131.8918034,132.4879707,131.2405929,131.6625061,5009400,0,0,
JNJ2953,24/09/2021,148.8488178,149.6619469,148.0718219,148.49646,4399300,0,0,
SPY2952,23/09/2021,418.216758,423.0088826,417.9790539,421.3829651,76396000,0,0,0
PG2952,23/09/2021,132.1302574,132.708091,131.6074669,132.2494965,5171200,0,0,
JNJ2952,23/09/2021,148.5326034,149.7703845,148.3067327,148.9482117,4697900,0,0,
SPY2951,22/09/2021,414.6035787,418.3878393,412.416712,416.3245544,102350100,0,0,0
PG2951,22/09/2021,131.9101415,132.3962506,131.0296338,131.7083588,6332500,0,0,
JNJ2951,22/09/2021,149.3909293,149.9330108,147.8369373,148.1079712,5657100,0,0,
SPY2950,21/09/2021,415.0599747,416.3721062,411.7701573,412.3026123,92526100,0,0,0
PG2950,21/09/2021,131.1397026,132.5613486,131.0479921,131.2589417,6651300,0,0,
JNJ2950,21/09/2021,148.7223505,149.9601179,148.3880662,148.6500702,6663600,0,0,
SPY2949,20/09/2021,413.491218,415.0885833,407.7672823,412.6925354,166445500,0,0,0
PG2949,20/09/2021,132.2770073,132.8548409,130.2133319,131.0571442,10238700,0,0,
JNJ2949,20/09/2021,147.7014064,149.228295,146.5178458,147.9995575,7270800,0,0,
SPY2948,17/09/2021,423.0374456,423.4652958,419.3292367,419.6905518,118425000,1,0,0
PG2948,17/09/2021,132.4145843,134.1664188,132.2861783,132.3870697,18737400,0,0,
JNJ2948,17/09/2021,148.4422818,148.993407,147.7736993,148.8488464,13419800,0,0,
SPY2947,16/09/2021,423.9610699,424.9467406,420.8333778,423.8189087,77786700,0,0,0
PG2947,16/09/2021,132.8456764,133.1666982,130.9929643,132.1761322,6142100,0,0,
JNJ2947,16/09/2021,149.6619744,150.3938073,148.3428968,149.2734833,5665400,0,0,
SPY2946,15/09/2021,421.402109,424.9942048,420.2837351,424.4918823,78792200,0,0,0
PG2946,15/09/2021,133.3134569,133.6986747,132.7539709,133.1024933,6237100,0,0,
JNJ2946,15/09/2021,149.0747318,149.9420818,148.4513262,149.4541931,7935300,0,0,
SPY2945,14/09/2021,424.7193315,424.9278444,420.0752135,420.9756165,78197100,0,0,0
PG2945,14/09/2021,134.0288539,134.2398035,132.9465634,133.3868103,5831800,0,0,
JNJ2945,14/09/2021,150.3395617,150.4660487,148.6319794,148.8939972,5259600,0,0,
SPY2944,13/09/2021,425.2122506,425.4776279,420.9187772,423.2597961,83738600,0,0,0
PG2944,13/09/2021,132.8548343,135.0377346,132.8548343,133.6160889,9952500,0,0,
JNJ2944,13/09/2021,151.7128804,151.8935742,149.1921686,149.7975006,6273500,0,0,
SPY2943,10/09/2021,427.4869284,427.9134123,422.0561357,422.1793518,89948200,0,0,0
PG2943,10/09/2021,132.1302633,132.4971474,131.4515523,132.1944733,5750000,0,0,
JNJ2943,10/09/2021,152.2820888,152.7699636,150.7642299,150.8545837,6699300,0,0,
SPY2942,09/09/2021,427.1646072,428.9369517,425.2879917,425.5344238,57970400,0,0,0
PG2942,09/09/2021,132.597996,132.8823223,131.7541699,132.0660248,6354700,0,0,
JNJ2942,09/09/2021,154.6672977,154.9293018,151.5141363,151.8484344,7114600,0,0,
SPY2941,08/09/2021,427.3447328,428.0840004,425.4207107,427.363678,56181900,0,0,0
PG2941,08/09/2021,131.231418,132.9373903,131.167208,132.6255493,6897800,0,0,
JNJ2941,08/09/2021,155.0557569,156.2844944,154.5678821,155.3087311,4661700,0,0,
SPY2940,07/09/2021,429.0696437,429.1644275,427.2025152,427.8849182,51671500,0,0,0
PG2940,07/09/2021,132.368759,132.5338464,131.4240412,131.625824,6520600,0,0,
JNJ2940,07/09/2021,157.5222868,158.1366487,155.1009449,155.6882172,6859900,0,0,
